id,host_id,booking_id,name,city,state,zipcode,latitude,longitude,accommodates,beds,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,neighborhood_group_Ballard,neighborhood_group_Capitol Hill,neighborhood_group_Central Area,neighborhood_group_Downtown,neighborhood_group_Other,neighborhood_group_Other neighborhoods,neighborhood_group_Queen Anne,neighborhood_group_West Seattle,Other_neighborhood,property_type_Apartment,property_type_House,property_type_Other,# Bathrooms_Other,# Bathrooms_one,# Bathrooms_one and one half,# Bathrooms_two,# Bathrooms_two and one half,Bed Type_Other,Bed Type_Real Bed,# Bedrooms_Other,# Bedrooms_one,# Bedrooms_three,# Bedrooms_two,# Bedrooms_zero,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation policy_moderate,cancellation policy_strict
5069495,20783903,906,Neat & Roomy Photography Studio,Seattle,WA,98122.0,47.60254407,-122.3098644,4,1.0,f,f,f,33,2015-03-03,2016-01-02,95.0,10.0,10.0,10.0,10.0,9.0,10.0,3.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5078129,7980977,3393,Fantastic Private Entry Suite & Den,Seattle,WA,98103.0,47.6662835,-122.3405054,6,3.0,t,f,f,42,2015-02-15,2015-12-20,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5078876,13309620,2804,Great Location:2Bed&2.5Bath&Parking,Seattle,WA,98102.0,47.62174048,-122.3178395,5,2.0,f,f,f,13,2015-09-28,2016-01-02,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5104077,6358721,3267,Calm artist's home in Cedar Park ,Seattle,WA,98125.0,47.72124669,-122.2877308,5,3.0,f,f,f,3,2015-07-19,2015-07-28,87.0,8.0,9.0,9.0,9.0,7.0,9.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5127136,26502819,2014,"Hip, Walkable Townhome in Seattle",Seattle,WA,98117.0,47.6913726,-122.3640494,8,4.0,t,f,f,43,2015-04-19,2015-12-29,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5175464,1135188,2251,Cozy Columbia City Studio Apt,Seattle,WA,98118.0,47.55778269,-122.2820306,2,1.0,t,f,f,16,2015-02-01,2015-11-16,86.0,9.0,9.0,10.0,10.0,9.0,9.0,1.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5175631,17039361,242,Le Penthouse,Seattle,WA,98109.0,47.64236917,-122.3440864,4,2.0,f,f,f,26,2015-03-08,2015-12-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5183938,8534462,1378,Great Location. 98 Walkscore,Seattle,WA,98121.0,47.61303752,-122.3458359,3,1.0,f,t,t,48,2015-02-07,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5201816,661691,1509,Studio Timeshare in Seattle WA #2,Seattle,WA,98101.0,47.61305124,-122.3324372,2,1.0,f,f,f,1,2015-07-02,2015-07-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5213468,8534462,1549,Ultra-Modern 1Bed w/ Amazing Views,Seattle,WA,98101.0,47.61131632,-122.3399203,3,1.0,f,t,t,30,2015-02-25,2015-12-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5228066,3650148,3435,Sunny 2Bdrm/2bath Apartment,Seattle,WA,98105.0,47.66580643,-122.2814381,4,2.0,f,f,f,2,2015-03-23,2015-09-17,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5240694,27122439,2354,"Light , Airy Loft + 1 bdrm & more",Seattle,WA,98118.0,47.55199613,-122.2647216,8,3.0,f,f,f,16,2015-04-22,2015-12-31,95.0,9.0,10.0,10.0,10.0,9.0,10.0,1.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5242148,27129222,2156,Modern Rustic Home,Seattle,WA,98118.0,47.53678301,-122.2682946,12,6.0,f,f,f,36,2015-03-22,2016-01-01,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5252877,27189459,3699,NEW Fremont Modern Luxurious 2 BDM,Seattle,WA,98103.0,47.65421754,-122.3472173,6,4.0,f,f,f,12,2015-03-28,2015-12-28,94.0,10.0,10.0,9.0,10.0,10.0,9.0,1.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5261239,27233816,3175,"Downtown, steps from the Needle",Seattle,WA,98121.0,47.61904215,-122.3520158,2,1.0,f,f,f,52,2015-02-16,2016-01-02,81.0,9.0,7.0,10.0,9.0,10.0,8.0,4.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5262750,21006812,946,Seclusion in the HEART of Seattle,Seattle,WA,98122.0,47.61210627,-122.3041249,3,2.0,f,f,f,20,2015-07-11,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5270886,4411144,1426,"Walk To Space Needle, Pike Place S7",Seattle,WA,98121.0,47.61515194,-122.3422298,4,2.0,f,f,t,11,2015-06-04,2015-11-10,98.0,10.0,10.0,9.0,10.0,10.0,9.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5272327,828164,818,Mini-apt Seattle w/ bkyard oasis!,Seattle,WA,98112.0,47.62250279,-122.2956157,2,1.0,f,f,f,28,2015-05-27,2015-11-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5277900,19779189,963,Lovely home close to town and lake,Seattle,WA,98122.0,47.60393134,-122.2945169,6,5.0,f,f,f,9,2015-04-20,2015-09-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5289293,15942582,1402,HOLLYWOOD GLAM in PRIME LOCATION,Seattle,WA,98121.0,47.61714904,-122.3517693,3,2.0,f,f,f,37,2015-02-28,2015-12-01,93.0,9.0,10.0,10.0,10.0,10.0,10.0,3.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5304739,13004337,3644,"Private Apt, Entrance, Bath + 2BR",Seattle,WA,98177.0,47.71730262,-122.3650924,6,3.0,t,f,f,82,2015-03-04,2015-12-31,94.0,10.0,9.0,10.0,10.0,10.0,10.0,8.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5310193,27508753,217,Top of Queen Anne 3 Bed / 2 Bath,Seattle,WA,98109.0,47.63793826,-122.3507256,6,3.0,f,f,f,3,2015-08-09,2015-12-28,93.0,9.0,9.0,10.0,9.0,10.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5315169,27532846,1623,"Serene&Central, 1BR&Pullout&Parking",Seattle,WA,98104.0,47.6131384,-122.3251616,4,2.0,f,f,f,26,2015-04-05,2015-12-27,94.0,10.0,9.0,10.0,10.0,10.0,10.0,2.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5325214,4255498,355,Cozy Greenlake basement studio,Seattle,WA,98103.0,47.66330129,-122.3434587,3,1.0,f,f,f,14,2015-02-22,2015-12-13,91.0,9.0,9.0,10.0,9.0,10.0,10.0,1.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5372156,8534462,1576,8th Ave Condos Modern 1BD 3,Seattle,WA,98104.0,47.60834831,-122.3286741,3,1.0,f,t,t,15,2015-05-17,2015-12-16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5402304,28003582,3712,The Fremont Flat..Luxury,Seattle,WA,98103.0,47.6554117,-122.3443102,4,2.0,f,f,f,9,2015-03-10,2015-09-28,95.0,9.0,10.0,10.0,10.0,9.0,10.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5413564,28062101,2485,Remodeled Craftsman House- Ravenna,Seattle,WA,98105.0,47.6705636,-122.2979547,4,2.0,t,f,f,2,2015-11-24,2016-01-02,80.0,6.0,8.0,10.0,10.0,10.0,8.0,1.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5422159,26232234,1076,Luxurious Seattle Apartment,Seattle,WA,98101.0,47.60777108,-122.3396398,3,1.0,f,f,f,43,2015-03-18,2015-11-16,91.0,10.0,9.0,9.0,9.0,10.0,9.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5424448,5976835,2332,Beautiful Tudor Home Water View,Seattle,WA,98118.0,47.5596013,-122.2721539,6,4.0,f,f,f,1,2015-07-20,2015-07-20,80.0,8.0,10.0,10.0,10.0,8.0,8.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5433597,10722904,3362,Wonderful Townhouse in Phinney,Seattle,WA,98103.0,47.67443807,-122.3557015,5,3.0,f,f,f,7,2015-04-12,2015-11-29,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5446156,4962900,1346,Downtown with Amazing Dining! V62,Seattle,WA,98121.0,47.61462315,-122.3406338,6,3.0,f,f,f,16,2015-04-30,2015-12-24,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5446176,4962900,1266,"Amazing Location, Great Dining! V62",Seattle,WA,98121.0,47.61469962,-122.3399525,6,3.0,f,f,f,12,2015-04-22,2015-11-11,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5446180,4962900,1368,Fantastic Downtown Location! V62,Seattle,WA,98121.0,47.61444855,-122.3406945,6,3.0,f,f,f,5,2015-04-04,2015-07-30,96.0,9.0,10.0,10.0,9.0,10.0,8.0,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5446513,4962900,1269,"Downtown, Great Amenities! V62",Seattle,WA,98121.0,47.61595927,-122.340617,6,3.0,f,f,f,4,2015-05-20,2015-09-01,95.0,10.0,10.0,9.0,10.0,10.0,9.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5459895,24689607,1407,Luxury 2 Bedroom in Belltown,Seattle,WA,98121.0,47.61325897,-122.3451472,5,4.0,f,f,f,1,2015-07-07,2015-07-07,80.0,6.0,8.0,8.0,8.0,10.0,8.0,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5487653,15315685,1847,Cute North Seattle Home,Seattle,WA,98117.0,47.69996239,-122.3755107,6,3.0,f,f,f,2,2015-04-23,2015-07-13,90.0,8.0,8.0,9.0,8.0,9.0,10.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5489676,28304516,571,2 BR Apartment near Seattle Center,Seattle,WA,98109.0,47.62820157,-122.343516,4,2.0,f,f,f,2,2015-05-23,2015-06-03,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5495802,20361123,2813,Sanctuary in the city,Seattle,WA,98122.0,47.61802137,-122.3171003,3,1.0,f,f,f,19,2015-05-10,2015-12-28,94.0,10.0,10.0,10.0,10.0,10.0,9.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5524530,9555890,841,Special Events Venue and Guesthouse,Seattle,WA,98122.0,47.60679614,-122.3090857,8,4.0,f,f,f,7,2015-05-04,2015-09-25,94.0,10.0,10.0,10.0,9.0,10.0,9.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5524847,2608801,2025,Modern Greenwood 2 Bedroom,Seattle,WA,98103.0,47.69576779,-122.3482073,5,3.0,t,f,f,20,2015-04-15,2015-12-26,91.0,9.0,10.0,10.0,10.0,9.0,9.0,2.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5525073,28653007,3711,Location & Luxury at a Great Price!,Seattle,WA,98103.0,47.65201735,-122.3459209,3,1.0,f,f,f,7,2015-07-24,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5534463,19861136,566,70' Yacht  on south Lake  Union,Seattle,WA,98109.0,47.63167352,-122.3405082,8,6.0,f,f,f,9,2015-03-16,2015-09-13,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5537833,28716982,957,Squire Park Lady 2-bed modern home,Seattle,WA,98122.0,47.60275515,-122.3119689,4,3.0,f,f,f,6,2015-04-28,2015-10-19,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5538663,1100212,3228,Furnished One Bedroom Space Needle,Seattle,WA,98109.0,47.62762083,-122.3565925,2,1.0,f,f,f,9,2015-03-30,2015-06-22,93.0,10.0,8.0,9.0,10.0,10.0,10.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5549211,28770702,100,Plum Apartment,Seattle,WA,98107.0,47.67175997,-122.3900201,4,2.0,f,f,f,40,2015-03-15,2016-01-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5562674,28840161,140,Walk Ballard! Bright Basement 2Bdrm,Seattle,WA,98107.0,47.66676677,-122.3688235,4,2.0,f,f,f,71,2015-03-15,2015-12-13,95.0,10.0,10.0,10.0,10.0,10.0,9.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5579427,3497328,1165,Steps from magical Discovery Park-3,Seattle,WA,98199.0,47.65421134,-122.4083888,7,3.0,f,f,f,4,2015-07-27,2015-08-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5602370,11839982,532,Cozy apartment in Green Lake,Seattle,WA,98115.0,47.6858705,-122.327567,2,1.0,f,f,f,1,2015-09-06,2015-09-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5648564,24091986,488,Queen Anne 2 Bdrm/1.5 Ba/1000 sq ft,Seattle,WA,98119.0,47.6472569,-122.3593189,4,4.0,f,f,f,2,2015-08-10,2015-09-03,100.0,10.0,10.0,9.0,9.0,10.0,10.0,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5652705,33360,1860,Northern Lights Cottage,Seattle,WA,98136.0,47.55596904,-122.3839708,2,1.0,t,f,f,5,2015-06-14,2015-12-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5680462,22372266,15,Stunning 6 bd in THE BEST Location!,Seattle,WA,98119.0,47.63920266,-122.3658627,16,15.0,t,f,f,18,2015-06-15,2015-11-15,98.0,9.0,10.0,10.0,10.0,10.0,10.0,2.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5682316,4610250,2255,Charming Seattle Guesthouse,Seattle,WA,98118.0,47.56361066,-122.2890519,3,2.0,f,f,f,36,2015-04-30,2015-11-28,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5683765,430709,1374,Belltown Court Space Needle Studio,Seattle,WA,98121.0,47.61434361,-122.3466786,4,2.0,f,t,t,1,2015-08-31,2015-08-31,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5686435,5072241,453,Beautiful Queen Anne Home,Seattle,WA,98119.0,47.64262214,-122.3643547,6,2.0,f,f,f,6,2015-06-14,2015-08-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5691933,430709,1376,Metropolitan Tower 3 Bdrm Penthouse,Seattle,WA,98101.0,47.61566388,-122.3386662,8,5.0,f,t,t,2,2015-10-24,2015-11-08,90.0,10.0,10.0,9.0,10.0,9.0,9.0,0.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5728739,430709,3739,Fremont Walkable 3 Bdrm Townhome,Seattle,WA,98103.0,47.65027292,-122.3440683,6,3.0,f,t,t,4,2015-07-27,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5744931,16756919,794,University District One Bedroom,Seattle,WA,98105.0,47.66396766,-122.3065185,4,4.0,t,f,f,7,2015-03-29,2015-09-09,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5784320,4962900,1360,Seattle's Best Downtown Condo! MT2,Seattle,WA,98101.0,47.6152897,-122.3379542,6,3.0,f,f,f,9,2015-04-22,2015-11-25,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
